solution_id,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_good_obs_ac,astrometric_n_bad_obs_al,astrometric_n_bad_obs_ac,astrometric_delta_q,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_primary_flag,astrometric_relegation_factor,astrometric_weight_al,astrometric_weight_ac,astrometric_priors_used,matched_observations,duplicated_source,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_variable_flag,l,b,ecl_lon,ecl_lat
1635378410781933568,151476903755490048,537471751,2015.0,69.19240128687194,26.407542315068625,26.547151167041473,18.313708251129395,,,,,,,-0.60285,,,,,,,,,,36,0,36,0,0,0,,0.7750426878879885,2.35282109130273,false,3.1467311,0.63158,,2,7,false,0.537342,0.42494336,0.48509508,0.61740845,-34.21192,-0.41427588,-27.638212,-44.52591,45,1400.8511457261047,3.5429271912206817,17.658790089695174,NOT_AVAILABLE,172.96956005764966,-13.742937156858233,71.41359807239016,4.440524507501448
1635378410781933568,151476972474966016,570758857,2015.0,69.2573288034101,28.419970252724784,26.52988429366617,26.39165951130013,,,,,,,-0.14095,,,,,,,,,,26,0,25,0,1,0,,6.472277856227545,2.406121017320517,false,24.93577,0.010210638,,2,9,false,0.8936332,0.6289345,0.43998435,0.6280393,-16.572674,-20.966103,-32.29322,-37.983128,52,109.02188330135863,2.8535384997595346,20.430985863871037,NOT_AVAILABLE,173.02178458344716,-13.709796014935604,71.46882119461085,4.415211354054379
1635378410781933568,151477002539536896,869659455,2015.0,69.26374274429163,43.426544872483284,26.55058105703856,36.431261044807016,,,,,,,0.69545,,,,,,,,,,36,0,36,0,0,0,,0.6302280031640483,2.215699372085868,false,1.2888869,0.9516816,,2,8,false,0.56900877,0.35245463,0.9701005,0.7515337,-87.62848,2.3719997,-27.628323,-42.628624,63,2025.3062376330633,4.24568559486787,17.25854331316294,NOT_AVAILABLE,173.00934785133484,-13.692039722039977,71.47745147899256,4.4348898384654145
1635378410781933568,151477071261146880,757951109,2015.0,69.24998066765109,26.858237762821886,26.55863868526986,4.748840725406169,,,,,,,0.98145,,,,,,,,,,36,36,36,34,0,2,,1.9903351500937283,832.258636008969,false,19.316347,0.25219116,0.20738044,2,5,false,0.537225,0.42518285,0.48518515,0.617132,-34.18193,-0.39289436,-27.626616,-44.509712,36,569935.1078779696,2834.6224981706905,11.135206538233241,NOT_AVAILABLE,172.99482953033208,-13.696223073962088,71.46637006469014,4.444606159537662
1635378410781933568,151477109913904384,966203917,2015.0,69.28804152250652,26.53940192418173,26.560423275330052,18.466607315131128,,,,,,,-0.5814,,,,,,,,,,36,0,36,0,0,0,,0.0,0.0,false,1.0,0.03280789,,2,8,false,0.53722477,0.42518446,0.48518577,0.61712956,-34.164814,-0.37582275,-27.609528,-44.49265,63,148.0985361613824,2.5913055266410105,20.098393149140755,NOT_AVAILABLE,173.01607594026999,-13.669092884198971,71.5004275240871,4.441564795102182
1635378410781933568,151477139978498048,1132700040,2015.0,69.29982100736402,17.94260998883578,26.567787848879668,12.485161556157172,,,,,,,-0.58185,,,,,,,,,,45,0,45,0,0,0,,2.2118753779064786,1.8756574803676842,false,1.3743799,0.057877894,,2,9,false,0.41161975,0.4371807,0.58417964,0.66933215,-61.551884,12.735465,-26.01377,43.125637,72,263.04917137560216,2.303686046192919,19.474677718651773,NOT_AVAILABLE,173.0172981999139,-13.656293149136621,71.51193163948436,4.447369436597492
1635378410781933568,151477139978500992,49265634,2015.0,69.2939031327943,17.81582288346064,26.573964507142744,12.392934606448032,,,,,,,-0.5828,,,,,,,,,,45,0,44,0,1,0,,0.823335544630574,1.3348597730966392,false,1.0521553,0.09459969,,2,9,false,0.418178,0.43243423,0.57503307,0.66389465,-58.474197,11.602482,-26.137178,43.324665,71,236.38613285083582,2.4513563621142405,19.59071507412762,NOT_AVAILABLE,173.0089274954663,-13.65634135500963,71.5075497177937,4.454230897575856
1635378410781933568,151477311777191680,1036087237,2015.0,69.22545543465237,20.450051005391373,26.57223698011398,14.177947578095207,,,,,,,-0.60265,,,,,,,,,,45,0,45,0,0,0,,0.6309905837849702,2.2243051777489145,false,1.257658,0.858355,,2,6,false,0.41162032,0.4371785,0.58417857,0.66933584,-61.58528,12.702198,-26.047134,43.09232,45,1783.5383138467482,4.657570283422054,17.396563955694,NOT_AVAILABLE,172.9695531190775,-13.704162925603436,71.44651797154985,4.461170278298895
1635378410781933568,151477316072339840,935736688,2015.0,69.22532833212914,26.50589183974835,26.569197601452522,18.415981872358195,,,,,,,-0.5893,,,,,,,,,,44,0,44,0,0,0,,2.4005506084945654,1.5570759502259748,false,9.295119,0.04228554,,2,9,false,0.40132737,0.44761315,0.5759418,0.6730678,-63.17762,14.157417,-25.808529,42.678417,70,222.05186534043042,2.4690065159945487,19.658633999331634,NOT_AVAILABLE,172.9718635564067,-13.706215308313881,71.44597366573662,4.458177575858299
1635378410781933568,151477350432071680,837752510,2015.0,69.24444605953326,26.385254981080678,26.57791672308417,18.29695983633052,,,,,,,-0.60285,,,,,,,,,,37,0,37,0,0,0,,1.0576775219826473,3.527899258880125,false,4.192643,0.42355067,,2,9,false,0.32975766,0.5732922,0.5100046,0.7261308,-80.34499,23.78928,-23.467659,39.41057,64,1402.4925437762313,3.709609533941485,17.657518661222262,NOT_AVAILABLE,172.9763986937007,-13.687534961430153,71.46418843881214,4.4643903979612105
1635378410781933568,151477414856415872,671255533,2015.0,69.26597009576045,17.729074429530968,26.593631204107282,12.349722245724527,,,,,,,-0.57015,,,,,,,,,,43,0,43,0,0,0,,2.6951450628904023,1.9280499287914645,false,1.3853139,0.039039385,,2,8,false,0.390905,0.45971155,0.5674215,0.6775664,-64.914154,15.623836,-25.533249,42.268703,61,202.33888849358758,1.8311526878195228,19.75957166394423,NOT_AVAILABLE,172.97686850372384,-13.662690852523223,71.48552923443353,4.477226906119919
1635378410781933568,151477419151543168,540416985,2015.0,69.25989217688904,26.430378261059357,26.58926443258725,18.35778036526142,,,,,,,-0.59475,,,,,,,,,,45,0,45,0,0,0,,1.545428575203362,0.9621001150053942,false,6.0327473,0.07075999,,2,9,false,0.41162023,0.43717858,0.58417857,0.6693358,-61.569782,12.717695,-26.031641,43.10782,72,285.0918190076275,1.840129284553046,19.38730817639661,NOT_AVAILABLE,172.97668098862584,-13.669660411521026,71.47951348189063,4.473671764923028
1635378410781933568,151477449216153472,530045313,2015.0,69.25243688081743,18.350660162814847,26.59212893942646,12.740971493649917,,,,,,,-0.5969,,,,,,,,,,45,0,45,0,0,0,,0.4315136538056137,0.2126668980433876,false,1.0282402,0.20694833,,2,9,false,0.41162035,0.4371782,0.5841784,0.66933644,-61.57317,12.714331,-26.035025,43.104443,71,478.3250503445036,3.7001356872456026,18.825462249118786,NOT_AVAILABLE,172.96999598358704,-13.672894259863691,71.47329952537915,4.477449662926365
1635378410781933568,151477483575894400,1092896172,2015.0,69.24935886619073,17.511293478168632,26.597732872951397,12.196107431886889,,,,,,,-0.57245,,,,,,,,,,45,0,45,0,0,0,,0.0,0.0,false,1.0,0.042831372,,2,9,false,0.41162044,0.4371778,0.5841782,0.6693371,-61.574654,12.712871,-26.036503,43.102974,72,177.5983599268849,2.407954815374209,19.90117268666979,NOT_AVAILABLE,172.96376490686092,-13.67137034579357,71.47136103933747,4.4833863841880355
1635378410781933568,151477517935594752,238177070,2015.0,69.43425344145112,23.977050487868073,26.4634923942363,16.726263852101418,,,,,,,-0.6036,,,,,,,,,,34,0,34,0,0,0,,1.048456312194847,58.96026637065004,false,2.9878423,0.8699791,,2,8,false,0.5465988,0.42367715,0.45439667,0.6227244,-31.117935,-0.19409277,-27.972551,-44.454144,58,20929.422116023183,22.48872022726989,14.722876970930646,NOT_AVAILABLE,173.1791710745392,-13.631740189720968,71.61667388238045,4.327199038562083
1635378410781933568,151477552295331968,953035743,2015.0,69.4405300241256,17.434812458843258,26.459857858392308,12.188279071666535,,,,,,,-0.58405,,,,,,,,,,34,0,34,0,0,0,,0.0,0.0,false,1.0,0.046351142,,2,8,false,0.5465988,0.42367744,0.45439678,0.62272394,-31.115118,-0.19128181,-27.969734,-44.451336,59,157.07922590990964,2.641662709758025,20.034473182864755,NOT_AVAILABLE,173.18575780995744,-13.629788922152331,71.62174265556955,4.322813073743769
1635378410781933568,151477552295332992,212234889,2015.0,69.4500576131782,22.81025820528308,26.462465304862523,15.914050108621984,,,,,,,-0.6037,,,,,,,,,,34,0,34,0,0,0,,0.8769726403398378,12.636604701518214,false,2.1436205,1.0322078,,2,7,false,0.54659903,0.4236779,0.45439693,0.6227229,-31.110878,-0.18704738,-27.965443,-44.44709,52,5633.247312893237,10.040933746431929,16.147873018316027,NOT_AVAILABLE,173.18936555030652,-13.621587898931502,71.63057836840451,4.324200196938813
1635378410781933568,151477586655069696,509311622,2015.0,69.42223011438873,17.421285773092443,26.459252048591924,12.173678878074274,,,,,,,-0.58665,,,,,,,,,,34,0,34,0,0,0,,0.0,0.0,false,1.0,0.05090096,,2,8,false,0.54659843,0.4236765,0.45439646,0.62272584,-31.123278,-0.19942693,-27.977964,-44.459496,59,168.80783005064296,2.1717787819331957,19.956288595721308,NOT_AVAILABLE,173.17536326010355,-13.642701229486585,71.605389929159,4.324509306217891
1635378410781933568,151477586655071872,539678443,2015.0,69.42435288315072,17.932266775619805,26.465405812966203,12.52065172745602,,,,,,,-0.596,,,,,,,,,,34,0,34,0,0,0,,1.1117325861121088,0.6791693483258354,false,1.1191356,0.10915471,,2,8,false,0.5465987,0.4236767,0.45439652,0.6227253,-31.122358,-0.19850545,-27.976997,-44.45856,59,310.119656657157,1.9943249545018396,19.29594682764756,NOT_AVAILABLE,173.17178490969079,-13.63728018934288,71.60814214079404,4.330335852912438
1635378410781933568,151477655374549760,873942662,2015.0,69.45728746568638,18.462682853249145,26.47235354860355,12.887543654623244,,,,,,,-0.6008,,,,,,,,,,33,0,33,0,0,0,,0.0,0.0,false,1.0,0.2614009,,2,7,false,0.5328676,0.42427257,0.43871462,0.62187403,-31.03698,1.6616757,-27.661654,-44.965714,52,495.15691479925437,2.942564125571774,18.787912943110634,NOT_AVAILABLE,173.18588118632914,-13.610265479273298,71.63839339590085,4.333084926839109
1635378410781933568,151477655374550144,17953294,2015.0,69.44772996870043,19.16364596138869,26.472988921721583,13.372960548253625,,,,,,,-0.6024,,,,,,,,,,25,0,25,0,0,0,,0.70499615225333,0.9372944205642523,false,1.1522816,0.4672239,,2,7,false,0.3835393,0.5309578,0.27972758,0.66467315,-29.945412,18.647118,-22.284971,39.581337,59,867.5975084752507,3.349860839099622,18.178974323445626,NOT_AVAILABLE,173.1797062176302,-13.616395739276017,71.62998722722847,4.334911907892077
1635378410781933568,151477762748939392,871179539,2015.0,69.45898462963065,26.3821549241327,26.498624730572455,18.430156798738846,,,,,,,-0.59265,,,,,,,,,,31,0,31,0,0,0,,0.0,0.0,false,1.0,0.03942375,,2,8,false,0.5193493,0.42020956,0.46723297,0.6288867,-34.03924,1.922853,-27.621294,-44.86778,56,148.78574478049603,2.411811201208317,20.09336675563677,NOT_AVAILABLE,173.1662268326557,-13.592167095384681,71.64358983842496,4.3588848210271465
1635378410781933568,151477964612201088,353907419,2015.0,69.4437497188997,22.617246895030657,26.50527579062997,15.782263307405058,,,,,,,-0.6032,,,,,,,,,,33,0,33,0,0,0,,1.1582756909871594,21.49757804854626,false,2.6112301,0.63996667,,2,8,false,0.5328685,0.4242725,0.4387146,0.62187314,-31.043156,1.655526,-27.667662,-44.971825,58,5327.399877696354,8.10196089281729,16.20848182283627,NOT_AVAILABLE,173.15195190475626,-13.598299682547767,71.63098494361189,4.367379474518098
1635378410781933568,151477964612201856,307375708,2015.0,69.44623612086869,24.03386239165381,26.50942267925354,16.769535339501534,,,,,,,-0.6035,,,,,,,,,,33,0,33,0,0,0,,0.9280489505914593,19.746688285764737,false,2.7182684,1.0141032,,2,8,false,0.5328687,0.42427272,0.43871465,0.6218726,-31.042063,1.6566176,-27.66653,-44.970726,55,9134.484593028932,63.491521900171605,15.623059944804783,NOT_AVAILABLE,173.15016726638035,-13.593924927013232,71.63377699815592,4.371173824985349
1635378410781933568,151478003267109760,190816609,2015.0,69.41733297291917,56.97306894819601,26.509130620030717,48.09770672130335,,,,,,,0.714,,,,,,,,,,26,0,26,0,0,0,,1.919533364810739,1.4298256047482965,false,7.4568014,0.08957245,,2,7,false,0.6226866,0.45520183,0.97300726,0.77830887,-63.59409,-17.188831,-29.03624,-38.790367,50,323.6148531052482,2.89955384079303,19.249698947793934,NOT_AVAILABLE,173.1332336607103,-13.613879015571797,71.60805214257853,4.37450968536416
1635378410781933568,151478102051154176,997915388,2015.0,69.48962153080736,20.851868484896137,26.499505694235445,14.556489957312468,,,,,,,-0.60305,,,,,,,,,,33,0,33,0,0,0,,1.1050951953690562,8.265108891774654,false,1.8304657,0.55804133,,2,6,false,0.5328691,0.4242743,0.43871525,0.62186956,-31.022665,1.6759789,-27.647038,-44.95134,42,2314.921670990996,6.194939599801821,17.113429312423104,NOT_AVAILABLE,173.18371653800872,-13.570637721061438,71.67094081314615,4.35592197770457
1635378410781933568,151478273849851264,690285263,2015.0,69.49520798572475,18.80697930067796,26.529218193592715,13.133301016902152,,,,,,,-0.60135,,,,,,,,,,34,0,34,0,0,0,,0.8303704991379438,0.8096111698486955,false,1.1615992,0.27556363,,2,6,false,0.5466045,0.4239173,0.45448518,0.622319,-31.077206,-0.15938011,-27.92881,-44.419098,42,659.7676463279366,3.489387575798323,18.476292526821158,NOT_AVAILABLE,173.16366131485074,-13.547665615345123,71.68006979976387,4.384644216504715
1635378410781933568,151478308209594240,37204097,2015.0,69.50016346175752,18.281519720128124,26.544638200415715,12.760838349510667,,,,,,,-0.59825,,,,,,,,,,26,0,26,0,0,0,,1.4249173192815656,0.8938960441672129,false,1.267105,0.11941422,,2,6,false,0.40718135,0.50156164,0.30125782,0.65635765,-30.318953,16.547346,-23.687351,40.373215,35,384.6216348548968,7.572682737338528,19.062185790021495,NOT_AVAILABLE,173.15447344552544,-13.53433735164822,71.68663361412858,4.3992934705443965
1635378410781933568,151478376929065856,1060783635,2015.0,69.47310580784155,44.329866028640325,26.527712703148755,36.98180374298131,,,,,,,0.6839,,,,,,,,,,24,0,24,0,0,0,,0.4880227017335202,1.694970855848403,false,1.2666124,1.5977944,,2,6,false,0.63150567,0.47082818,0.9735459,0.7827434,-61.814007,-18.285713,-29.127813,-38.460735,41,3096.6423058401106,16.678895347950498,16.797542456947973,NOT_AVAILABLE,173.15173279193434,-13.563754385784897,71.66022034268627,4.385918402240415
1635378410781933568,151478411288803072,1097562713,2015.0,69.44680032586956,23.895831930973692,26.522440201335097,16.674007961722676,,,,,,,-0.6035,,,,,,,,,,33,0,33,0,0,0,,0.9275383069198269,18.524831098099487,false,2.6630492,1.0092366,,2,8,false,0.5328691,0.424273,0.43871477,0.6218716,-31.041864,1.6568186,-27.666243,-44.970505,58,8484.119076939349,11.412259559121498,15.703253175516721,NOT_AVAILABLE,173.1402664765496,-13.585144439776352,71.63610691803784,4.383992321842728
1635378410781933568,151478411288804864,1140245803,2015.0,69.43865994846112,18.934129143882313,26.530340479544176,13.222452670062829,,,,,,,-0.59745,,,,,,,,,,34,0,34,0,0,0,,2.145418399300751,5.825866383426259,false,1.870556,0.12883554,,2,7,false,0.50699157,0.42232105,0.45436278,0.6288115,-34.132362,3.540128,-27.363268,44.67438,50,639.3414670220428,4.176112215273697,18.510437880752036,NOT_AVAILABLE,173.12922245342412,-13.585615656315893,71.62998408791361,4.392835013184539
